Pclass,Survived,Name,Sex,Age,Ticket,Fare,Embarked
3.0,False,"MacKay, Mr. George William",male,23.85928755725191,C.A. 42795,7.55,S
3.0,True,"Madigan, Miss. Margaret ""Maggie""",female,23.85928755725191,370370,7.75,Q
3.0,True,"Madsen, Mr. Fridtjof Arne",male,24.0,C 17369,7.1417,S
3.0,False,"Maenpaa, Mr. Matti Alexanteri",male,22.0,STON/O 2. 3101275,7.125,S
3.0,False,"Mahon, Miss. Bridget Delia",female,23.85928755725191,330924,7.8792,Q
3.0,False,"Mahon, Mr. John",male,23.85928755725191,AQ/4 3130,7.75,Q
3.0,False,"Maisner, Mr. Simon",male,23.85928755725191,A/S 2816,8.05,S
3.0,False,"Makinen, Mr. Kalle Edvard",male,29.0,STON/O 2. 3101268,7.925,S
3.0,True,"Mamee, Mr. Hanna",male,23.85928755725191,2677,7.2292,C
3.0,False,"Mangan, Miss. Mary",female,30.5,364850,7.75,Q
3.0,True,"Mannion, Miss. Margareth",female,23.85928755725191,36866,7.7375,Q
3.0,False,"Mardirosian, Mr. Sarkis",male,23.85928755725191,2655,7.2292,C
3.0,False,"Markoff, Mr. Marin",male,35.0,349213,7.8958,C
3.0,False,"Markun, Mr. Johann",male,33.0,349257,7.8958,S
3.0,True,"Masselmani, Mrs. Fatima",female,23.85928755725191,2649,7.225,C
3.0,False,"Matinoff, Mr. Nicola",male,23.85928755725191,349255,7.8958,C
3.0,True,"McCarthy, Miss. Catherine ""Katie""",female,23.85928755725191,383123,7.75,Q
3.0,True,"McCormack, Mr. Thomas Joseph",male,23.85928755725191,367228,7.75,Q
3.0,True,"McCoy, Miss. Agnes",female,23.85928755725191,367226,23.25,Q
3.0,True,"McCoy, Miss. Alicia",female,23.85928755725191,367226,23.25,Q
3.0,True,"McCoy, Mr. Bernard",male,23.85928755725191,367226,23.25,Q
3.0,True,"McDermott, Miss. Brigdet Delia",female,23.85928755725191,330932,7.7875,Q
3.0,False,"McEvoy, Mr. Michael",male,23.85928755725191,36568,15.5,Q
3.0,True,"McGovern, Miss. Mary",female,23.85928755725191,330931,7.8792,Q
3.0,True,"McGowan, Miss. Anna ""Annie""",female,15.0,330923,8.0292,Q
3.0,False,"McGowan, Miss. Katherine",female,35.0,9232,7.75,Q
3.0,False,"McMahon, Mr. Martin",male,23.85928755725191,370372,7.75,Q
3.0,False,"McNamee, Mr. Neal",male,24.0,376566,16.1,S
3.0,False,"McNamee, Mrs. Neal (Eileen O'Leary)",female,19.0,376566,16.1,S
3.0,False,"McNeill, Miss. Bridget",female,23.85928755725191,370368,7.75,Q
3.0,False,"Meanwell, Miss. (Marion Ogden)",female,23.85928755725191,SOTON/O.Q. 392087,8.05,S
3.0,False,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,23.85928755725191,343095,8.05,S
3.0,False,"Meo, Mr. Alfonzo",male,55.5,A.5. 11206,8.05,S
3.0,False,"Mernagh, Mr. Robert",male,23.85928755725191,368703,7.75,Q
3.0,True,"Midtsjo, Mr. Karl Albert",male,21.0,345501,7.775,S
3.0,False,"Miles, Mr. Frank",male,23.85928755725191,359306,8.05,S
3.0,False,"Mineff, Mr. Ivan",male,24.0,349233,7.8958,S
3.0,False,"Minkoff, Mr. Lazar",male,21.0,349211,7.8958,S
3.0,False,"Mionoff, Mr. Stoytcho",male,28.0,349207,7.8958,S
3.0,False,"Mitkoff, Mr. Mito",male,23.85928755725191,349221,7.8958,S
3.0,True,"Mockler, Miss. Helen Mary ""Ellie""",female,23.85928755725191,330980,7.8792,Q
3.0,False,"Moen, Mr. Sigurd Hansen",male,25.0,348123,7.65,S
3.0,True,"Moor, Master. Meier",male,6.0,392096,12.475,S
3.0,True,"Moor, Mrs. (Beila)",female,27.0,392096,12.475,S
3.0,False,"Moore, Mr. Leonard Charles",male,23.85928755725191,A4. 54510,8.05,S
3.0,True,"Moran, Miss. Bertha",female,23.85928755725191,371110,24.15,Q
3.0,False,"Moran, Mr. Daniel J",male,23.85928755725191,371110,24.15,Q
3.0,False,"Moran, Mr. James",male,23.85928755725191,330877,8.4583,Q
3.0,False,"Morley, Mr. William",male,34.0,364506,8.05,S
3.0,False,"Morrow, Mr. Thomas Rowan",male,23.85928755725191,372622,7.75,Q
3.0,True,"Moss, Mr. Albert Johan",male,23.85928755725191,312991,7.775,S
3.0,True,"Moubarek, Master. Gerios",male,23.85928755725191,2661,15.2458,C
3.0,True,"Moubarek, Master. Halim Gonios (""William George"")",male,23.85928755725191,2661,15.2458,C
3.0,True,"Moubarek, Mrs. George (Omine ""Amenia"" Alexander)",female,23.85928755725191,2661,15.2458,C
3.0,True,"Moussa, Mrs. (Mantoura Boulos)",female,23.85928755725191,2626,7.2292,C
3.0,False,"Moutal, Mr. Rahamin Haim",male,23.85928755725191,374746,8.05,S
3.0,True,"Mullens, Miss. Katherine ""Katie""",female,23.85928755725191,35852,7.7333,Q
3.0,True,"Mulvihill, Miss. Bertha E",female,24.0,382653,7.75,Q
3.0,False,"Murdlin, Mr. Joseph",male,23.85928755725191,A./5. 3235,8.05,S
3.0,True,"Murphy, Miss. Katherine ""Kate""",female,23.85928755725191,367230,15.5,Q
3.0,True,"Murphy, Miss. Margaret Jane",female,23.85928755725191,367230,15.5,Q
3.0,True,"Murphy, Miss. Nora",female,23.85928755725191,36568,15.5,Q
3.0,False,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,347078,7.75,S
3.0,False,"Naidenoff, Mr. Penko",male,22.0,349206,7.8958,S
3.0,True,"Najib, Miss. Adele Kiamie ""Jane""",female,15.0,2667,7.225,C
3.0,True,"Nakid, Miss. Maria (""Mary"")",female,1.0,2653,15.7417,C
3.0,True,"Nakid, Mr. Sahid",male,20.0,2653,15.7417,C
3.0,True,"Nakid, Mrs. Said (Waika ""Mary"" Mowad)",female,19.0,2653,15.7417,C
3.0,False,"Nancarrow, Mr. William Henry",male,33.0,A./5. 3338,8.05,S
3.0,False,"Nankoff, Mr. Minko",male,23.85928755725191,349218,7.8958,S
3.0,False,"Nasr, Mr. Mustafa",male,23.85928755725191,2652,7.2292,C
3.0,False,"Naughton, Miss. Hannah",female,23.85928755725191,365237,7.75,Q
3.0,False,"Nenkoff, Mr. Christo",male,23.85928755725191,349234,7.8958,S
3.0,True,"Nicola-Yarred, Master. Elias",male,12.0,2651,11.2417,C
3.0,True,"Nicola-Yarred, Miss. Jamila",female,14.0,2651,11.2417,C
3.0,False,"Nieminen, Miss. Manta Josefina",female,29.0,3101297,7.925,S
3.0,False,"Niklasson, Mr. Samuel",male,28.0,363611,8.05,S
3.0,True,"Nilsson, Miss. Berta Olivia",female,18.0,347066,7.775,S
3.0,True,"Nilsson, Miss. Helmina Josefina",female,26.0,347470,7.8542,S
3.0,False,"Nilsson, Mr. August Ferdinand",male,21.0,350410,7.8542,S
3.0,False,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,SOTON/O2 3101272,7.125,S
3.0,True,"Niskanen, Mr. Juha",male,39.0,STON/O 2. 3101289,7.925,S
3.0,False,"Nosworthy, Mr. Richard Cater",male,21.0,A/4. 39886,7.8,S
3.0,False,"Novel, Mr. Mansouer",male,28.5,2697,7.2292,C
3.0,True,"Nysten, Miss. Anna Sofia",female,22.0,347081,7.75,S
3.0,False,"Nysveen, Mr. Johan Hansen",male,61.0,345364,6.2375,S
3.0,False,"O'Brien, Mr. Thomas",male,23.85928755725191,370365,15.5,Q
3.0,False,"O'Brien, Mr. Timothy",male,23.85928755725191,330979,7.8292,Q
3.0,True,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",female,23.85928755725191,370365,15.5,Q
3.0,False,"O'Connell, Mr. Patrick D",male,23.85928755725191,334912,7.7333,Q
3.0,False,"O'Connor, Mr. Maurice",male,23.85928755725191,371060,7.75,Q
3.0,False,"O'Connor, Mr. Patrick",male,23.85928755725191,366713,7.75,Q
3.0,False,"Odahl, Mr. Nils Martin",male,23.0,7267,9.225,S
3.0,False,"O'Donoghue, Ms. Bridget",female,23.85928755725191,364856,7.75,Q
3.0,True,"O'Driscoll, Miss. Bridget",female,23.85928755725191,14311,7.75,Q
3.0,True,"O'Dwyer, Miss. Ellen ""Nellie""",female,23.85928755725191,330959,7.8792,Q
3.0,True,"Ohman, Miss. Velin",female,22.0,347085,7.775,S
3.0,True,"O'Keefe, Mr. Patrick",male,23.85928755725191,368402,7.75,Q
3.0,True,"O'Leary, Miss. Hanora ""Norah""",female,23.85928755725191,330919,7.8292,Q
3.0,True,"Olsen, Master. Artur Karl",male,9.0,C 17368,3.1708,S
3.0,False,"Olsen, Mr. Henry Margido",male,28.0,C 4001,22.525,S
3.0,False,"Olsen, Mr. Karl Siegwart Andreas",male,42.0,4579,8.4042,S
3.0,False,"Olsen, Mr. Ole Martin",male,23.85928755725191,Fa 265302,7.3125,S
3.0,False,"Olsson, Miss. Elina",female,31.0,350407,7.8542,S
3.0,False,"Olsson, Mr. Nils Johan Goransson",male,28.0,347464,7.8542,S
3.0,True,"Olsson, Mr. Oscar Wilhelm",male,32.0,347079,7.775,S
3.0,False,"Olsvigen, Mr. Thor Anderson",male,20.0,6563,9.225,S
3.0,False,"Oreskovic, Miss. Jelka",female,23.0,315085,8.6625,S
3.0,False,"Oreskovic, Miss. Marija",female,20.0,315096,8.6625,S
3.0,False,"Oreskovic, Mr. Luka",male,20.0,315094,8.6625,S
3.0,False,"Osen, Mr. Olaf Elon",male,16.0,7534,9.2167,S
3.0,True,"Osman, Mrs. Mara",female,31.0,349244,8.6833,S
3.0,False,"O'Sullivan, Miss. Bridget Mary",female,23.85928755725191,330909,7.6292,Q
3.0,False,"Palsson, Master. Gosta Leonard",male,2.0,349909,21.075,S
3.0,False,"Palsson, Master. Paul Folke",male,6.0,349909,21.075,S
3.0,False,"Palsson, Miss. Stina Viola",female,3.0,349909,21.075,S
3.0,False,"Palsson, Miss. Torborg Danira",female,8.0,349909,21.075,S
3.0,False,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29.0,349909,21.075,S
3.0,False,"Panula, Master. Eino Viljami",male,1.0,3101295,39.6875,S
3.0,False,"Panula, Master. Juha Niilo",male,7.0,3101295,39.6875,S
3.0,False,"Panula, Master. Urho Abraham",male,2.0,3101295,39.6875,S
3.0,False,"Panula, Mr. Ernesti Arvid",male,16.0,3101295,39.6875,S
3.0,False,"Panula, Mr. Jaako Arnold",male,14.0,3101295,39.6875,S
3.0,False,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41.0,3101295,39.6875,S
3.0,False,"Pasic, Mr. Jakob",male,21.0,315097,8.6625,S
3.0,False,"Patchett, Mr. George",male,19.0,358585,14.5,S
3.0,False,"Paulner, Mr. Uscher",male,23.85928755725191,3411,8.7125,C
3.0,False,"Pavlovic, Mr. Stefo",male,32.0,349242,7.8958,S
3.0,False,"Peacock, Master. Alfred Edward",male,0.75,SOTON/O.Q. 3101315,13.775,S
3.0,False,"Peacock, Miss. Treasteall",female,3.0,SOTON/O.Q. 3101315,13.775,S
3.0,False,"Peacock, Mrs. Benjamin (Edith Nile)",female,26.0,SOTON/O.Q. 3101315,13.775,S
3.0,False,"Pearce, Mr. Ernest",male,23.85928755725191,343271,7.0,S
3.0,False,"Pedersen, Mr. Olaf",male,23.85928755725191,345498,7.775,S
3.0,False,"Peduzzi, Mr. Joseph",male,23.85928755725191,A/5 2817,8.05,S
3.0,False,"Pekoniemi, Mr. Edvard",male,21.0,STON/O 2. 3101294,7.925,S
3.0,False,"Peltomaki, Mr. Nikolai Johannes",male,25.0,STON/O 2. 3101291,7.925,S
3.0,False,"Perkin, Mr. John Henry",male,22.0,A/5 21174,7.25,S
3.0,True,"Persson, Mr. Ernst Ulrik",male,25.0,347083,7.775,S
3.0,True,"Peter, Master. Michael J",male,23.85928755725191,2668,22.3583,C
3.0,True,"Peter, Miss. Anna",female,23.85928755725191,2668,22.3583,C
3.0,True,"Peter, Mrs. Catherine (Catherine Rizk)",female,23.85928755725191,2668,22.3583,C
3.0,False,"Peters, Miss. Katie",female,23.85928755725191,330935,8.1375,Q
3.0,False,"Petersen, Mr. Marius",male,24.0,342441,8.05,S
3.0,False,"Petranec, Miss. Matilda",female,28.0,349245,7.8958,S
3.0,False,"Petroff, Mr. Nedelio",male,19.0,349212,7.8958,S
3.0,False,"Petroff, Mr. Pastcho (""Pentcho"")",male,23.85928755725191,349215,7.8958,S
3.0,False,"Petterson, Mr. Johan Emil",male,25.0,347076,7.775,S
3.0,False,"Pettersson, Miss. Ellen Natalia",female,18.0,347087,7.775,S
3.0,True,"Pickard, Mr. Berk (Berk Trembisky)",male,32.0,SOTON/O.Q. 392078,8.05,S
3.0,False,"Plotcharsky, Mr. Vasil",male,23.85928755725191,349227,7.8958,S
3.0,False,"Pokrnic, Mr. Mate",male,17.0,315095,8.6625,S
3.0,False,"Pokrnic, Mr. Tome",male,24.0,315092,8.6625,S
3.0,False,"Radeff, Mr. Alexander",male,23.85928755725191,349223,7.8958,S
3.0,False,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",female,23.85928755725191,65305,8.1125,S
3.0,False,"Razi, Mr. Raihed",male,23.85928755725191,2629,7.2292,C
3.0,False,"Reed, Mr. James George",male,23.85928755725191,362316,7.25,S
3.0,False,"Rekic, Mr. Tido",male,38.0,349249,7.8958,S
3.0,False,"Reynolds, Mr. Harold J",male,21.0,342684,8.05,S
3.0,False,"Rice, Master. Albert",male,10.0,382652,29.125,Q
3.0,False,"Rice, Master. Arthur",male,4.0,382652,29.125,Q
3.0,False,"Rice, Master. Eric",male,7.0,382652,29.125,Q
3.0,False,"Rice, Master. Eugene",male,2.0,382652,29.125,Q
3.0,False,"Rice, Master. George Hugh",male,8.0,382652,29.125,Q
3.0,False,"Rice, Mrs. William (Margaret Norton)",female,39.0,382652,29.125,Q
3.0,False,"Riihivouri, Miss. Susanna Juhantytar ""Sanni""",female,22.0,3101295,39.6875,S
3.0,False,"Rintamaki, Mr. Matti",male,35.0,STON/O 2. 3101273,7.125,S
3.0,True,"Riordan, Miss. Johanna ""Hannah""",female,23.85928755725191,334915,7.7208,Q
3.0,False,"Risien, Mr. Samuel Beard",male,23.85928755725191,364498,14.5,S
3.0,False,"Risien, Mrs. Samuel (Emma)",female,23.85928755725191,364498,14.5,S
3.0,False,"Robins, Mr. Alexander A",male,50.0,A/5. 3337,14.5,S
3.0,False,"Robins, Mrs. Alexander A (Grace Charity Laury)",female,47.0,A/5. 3337,14.5,S
3.0,False,"Rogers, Mr. William John",male,23.85928755725191,S.C./A.4. 23567,8.05,S
3.0,False,"Rommetvedt, Mr. Knud Paust",male,23.85928755725191,312993,7.775,S
3.0,False,"Rosblom, Miss. Salli Helena",female,2.0,370129,20.2125,S
3.0,False,"Rosblom, Mr. Viktor Richard",male,18.0,370129,20.2125,S
3.0,False,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,41.0,370129,20.2125,S
3.0,True,"Roth, Miss. Sarah A",female,23.85928755725191,342712,8.05,S
3.0,False,"Rouse, Mr. Richard Henry",male,50.0,A/5 3594,8.05,S
3.0,False,"Rush, Mr. Alfred George John",male,16.0,A/4. 20589,8.05,S
3.0,True,"Ryan, Mr. Edward",male,23.85928755725191,383162,7.75,Q
3.0,False,"Ryan, Mr. Patrick",male,23.85928755725191,371110,24.15,Q
3.0,False,"Saad, Mr. Amin",male,23.85928755725191,2671,7.2292,C
3.0,False,"Saad, Mr. Khalil",male,25.0,2672,7.225,C
3.0,False,"Saade, Mr. Jean Nassr",male,23.85928755725191,2676,7.225,C
3.0,False,"Sadlier, Mr. Matthew",male,23.85928755725191,367655,7.7292,Q
3.0,False,"Sadowitz, Mr. Harry",male,23.85928755725191,LP 1588,7.575,S
3.0,False,"Saether, Mr. Simon Sivertsen",male,38.5,SOTON/O.Q. 3101262,7.25,S
3.0,False,"Sage, Master. Thomas Henry",male,23.85928755725191,CA. 2343,69.55,S
3.0,False,"Sage, Master. William Henry",male,14.5,CA. 2343,69.55,S
3.0,False,"Sage, Miss. Ada",female,23.85928755725191,CA. 2343,69.55,S
3.0,False,"Sage, Miss. Constance Gladys",female,23.85928755725191,CA. 2343,69.55,S
3.0,False,"Sage, Miss. Dorothy Edith ""Dolly""",female,23.85928755725191,CA. 2343,69.55,S
3.0,False,"Sage, Miss. Stella Anna",female,23.85928755725191,CA. 2343,69.55,S
3.0,False,"Sage, Mr. Douglas Bullen",male,23.85928755725191,CA. 2343,69.55,S
3.0,False,"Sage, Mr. Frederick",male,23.85928755725191,CA. 2343,69.55,S
3.0,False,"Sage, Mr. George John Jr",male,23.85928755725191,CA. 2343,69.55,S
3.0,False,"Sage, Mr. John George",male,23.85928755725191,CA. 2343,69.55,S
3.0,False,"Sage, Mrs. John (Annie Bullen)",female,23.85928755725191,CA. 2343,69.55,S
3.0,False,"Salander, Mr. Karl Johan",male,24.0,7266,9.325,S
3.0,True,"Salkjelsvik, Miss. Anna Kristine",female,21.0,343120,7.65,S
3.0,False,"Salonen, Mr. Johan Werner",male,39.0,3101296,7.925,S
3.0,False,"Samaan, Mr. Elias",male,23.85928755725191,2662,21.6792,C
3.0,False,"Samaan, Mr. Hanna",male,23.85928755725191,2662,21.6792,C
3.0,False,"Samaan, Mr. Youssef",male,23.85928755725191,2662,21.6792,C
3.0,True,"Sandstrom, Miss. Beatrice Irene",female,1.0,PP 9549,16.7,S
3.0,True,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,24.0,PP 9549,16.7,S
3.0,True,"Sandstrom, Miss. Marguerite Rut",female,4.0,PP 9549,16.7,S
3.0,True,"Sap, Mr. Julius",male,25.0,345768,9.5,S
3.0,False,"Saundercock, Mr. William Henry",male,20.0,A/5. 2151,8.05,S
3.0,False,"Sawyer, Mr. Frederick Charles",male,24.5,342826,8.05,S
3.0,False,"Scanlan, Mr. James",male,23.85928755725191,36209,7.725,Q
3.0,False,"Sdycoff, Mr. Todor",male,23.85928755725191,349222,7.8958,S
3.0,False,"Shaughnessy, Mr. Patrick",male,23.85928755725191,370374,7.75,Q
3.0,True,"Sheerlinck, Mr. Jan Baptist",male,29.0,345779,9.5,S
3.0,False,"Shellard, Mr. Frederick William",male,23.85928755725191,C.A. 6212,15.1,S
3.0,True,"Shine, Miss. Ellen Natalia",female,23.85928755725191,330968,7.7792,Q
3.0,False,"Shorney, Mr. Charles Joseph",male,23.85928755725191,374910,8.05,S
3.0,False,"Simmons, Mr. John",male,23.85928755725191,SOTON/OQ 392082,8.05,S
3.0,False,"Sirayanian, Mr. Orsen",male,22.0,2669,7.2292,C
3.0,False,"Sirota, Mr. Maurice",male,23.85928755725191,392092,8.05,S
3.0,False,"Sivic, Mr. Husein",male,40.0,349251,7.8958,S
3.0,False,"Sivola, Mr. Antti Wilhelm",male,21.0,STON/O 2. 3101280,7.925,S
3.0,True,"Sjoblom, Miss. Anna Sofia",female,18.0,3101265,7.4958,S
3.0,False,"Skoog, Master. Harald",male,4.0,347088,27.9,S
3.0,False,"Skoog, Master. Karl Thorsten",male,10.0,347088,27.9,S
3.0,False,"Skoog, Miss. Mabel",female,9.0,347088,27.9,S
3.0,False,"Skoog, Miss. Margit Elizabeth",female,2.0,347088,27.9,S
3.0,False,"Skoog, Mr. Wilhelm",male,40.0,347088,27.9,S
3.0,False,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",female,45.0,347088,27.9,S
3.0,False,"Slabenoff, Mr. Petco",male,23.85928755725191,349214,7.8958,S
3.0,False,"Slocovski, Mr. Selman Francis",male,23.85928755725191,SOTON/OQ 392086,8.05,S
3.0,False,"Smiljanic, Mr. Mile",male,23.85928755725191,315037,8.6625,S
3.0,False,"Smith, Mr. Thomas",male,23.85928755725191,384461,7.75,Q
3.0,True,"Smyth, Miss. Julia",female,23.85928755725191,335432,7.7333,Q
3.0,False,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,348124,7.65,S
3.0,False,"Somerton, Mr. Francis William",male,30.0,A.5. 18509,8.05,S
3.0,False,"Spector, Mr. Woolf",male,23.85928755725191,A.5. 3236,8.05,S
3.0,False,"Spinner, Mr. Henry John",male,32.0,STON/OQ. 369943,8.05,S
3.0,False,"Staneff, Mr. Ivan",male,23.85928755725191,349208,7.8958,S
3.0,False,"Stankovic, Mr. Ivan",male,33.0,349239,8.6625,C
3.0,True,"Stanley, Miss. Amy Zillah Elsie",female,23.0,CA. 2314,7.55,S
3.0,False,"Stanley, Mr. Edward Roland",male,21.0,A/4 45380,8.05,S
3.0,False,"Storey, Mr. Thomas",male,60.5,3701,,S
3.0,False,"Stoytcheff, Mr. Ilia",male,19.0,349205,7.8958,S
3.0,False,"Strandberg, Miss. Ida Sofia",female,22.0,7553,9.8375,S
3.0,True,"Stranden, Mr. Juho",male,31.0,STON/O 2. 3101288,7.925,S
3.0,False,"Strilic, Mr. Ivan",male,27.0,315083,8.6625,S
3.0,False,"Strom, Miss. Telma Matilda",female,2.0,347054,10.4625,S
3.0,False,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",female,29.0,347054,10.4625,S
3.0,True,"Sunderland, Mr. Victor Francis",male,16.0,SOTON/OQ 392089,8.05,S
3.0,True,"Sundman, Mr. Johan Julian",male,44.0,STON/O 2. 3101269,7.925,S
3.0,False,"Sutehall, Mr. Henry Jr",male,25.0,SOTON/OQ 392076,7.05,S
3.0,False,"Svensson, Mr. Johan",male,74.0,347060,7.775,S
3.0,True,"Svensson, Mr. Johan Cervin",male,14.0,7538,9.225,S
3.0,False,"Svensson, Mr. Olof",male,24.0,350035,7.7958,S
3.0,True,"Tenglin, Mr. Gunnar Isidor",male,25.0,350033,7.7958,S
3.0,False,"Theobald, Mr. Thomas Leonard",male,34.0,363294,8.05,S
3.0,True,"Thomas, Master. Assad Alexander",male,0.4167,2625,8.5167,C
3.0,False,"Thomas, Mr. Charles P",male,23.85928755725191,2621,6.4375,C
3.0,False,"Thomas, Mr. John",male,23.85928755725191,2681,6.4375,C
3.0,False,"Thomas, Mr. Tannous",male,23.85928755725191,2684,7.225,C
3.0,True,"Thomas, Mrs. Alexander (Thamine ""Thelma"")",female,16.0,2625,8.5167,C
3.0,False,"Thomson, Mr. Alexander Morrison",male,23.85928755725191,32302,8.05,S
3.0,False,"Thorneycroft, Mr. Percival",male,23.85928755725191,376564,16.1,S
3.0,True,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,23.85928755725191,376564,16.1,S
3.0,False,"Tikkanen, Mr. Juho",male,32.0,STON/O 2. 3101293,7.925,S
3.0,False,"Tobin, Mr. Roger",male,23.85928755725191,383121,7.75,Q
3.0,False,"Todoroff, Mr. Lalio",male,23.85928755725191,349216,7.8958,S
3.0,False,"Tomlin, Mr. Ernest Portage",male,30.5,364499,8.05,S
3.0,False,"Torber, Mr. Ernst William",male,44.0,364511,8.05,S
3.0,False,"Torfa, Mr. Assad",male,23.85928755725191,2673,7.2292,C
3.0,True,"Tornquist, Mr. William Henry",male,25.0,LINE,0.0,S
3.0,False,"Toufik, Mr. Nakli",male,23.85928755725191,2641,7.2292,C
3.0,True,"Touma, Master. Georges Youssef",male,7.0,2650,15.2458,C
3.0,True,"Touma, Miss. Maria Youssef",female,9.0,2650,15.2458,C
3.0,True,"Touma, Mrs. Darwis (Hanne Youssef Razi)",female,29.0,2650,15.2458,C
3.0,False,"Turcin, Mr. Stjepan",male,36.0,349247,7.8958,S
3.0,True,"Turja, Miss. Anna Sofia",female,18.0,4138,9.8417,S
3.0,True,"Turkula, Mrs. (Hedwig)",female,63.0,4134,9.5875,S
3.0,False,"van Billiard, Master. James William",male,23.85928755725191,A/5. 851,14.5,S
3.0,False,"van Billiard, Master. Walter John",male,11.5,A/5. 851,14.5,S
3.0,False,"van Billiard, Mr. Austin Blyler",male,40.5,A/5. 851,14.5,S
3.0,False,"Van Impe, Miss. Catharina",female,10.0,345773,24.15,S
3.0,False,"Van Impe, Mr. Jean Baptiste",male,36.0,345773,24.15,S
3.0,False,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,345773,24.15,S
3.0,False,"van Melkebeke, Mr. Philemon",male,23.85928755725191,345777,9.5,S
3.0,False,"Vande Velde, Mr. Johannes Joseph",male,33.0,345780,9.5,S
3.0,False,"Vande Walle, Mr. Nestor Cyriel",male,28.0,345770,9.5,S
3.0,False,"Vanden Steen, Mr. Leo Peter",male,28.0,345783,9.5,S
3.0,False,"Vander Cruyssen, Mr. Victor",male,47.0,345765,9.0,S
3.0,False,"Vander Planke, Miss. Augusta Maria",female,18.0,345764,18.0,S
3.0,False,"Vander Planke, Mr. Julius",male,31.0,345763,18.0,S
3.0,False,"Vander Planke, Mr. Leo Edmondus",male,16.0,345764,18.0,S
3.0,False,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",female,31.0,345763,18.0,S
3.0,True,"Vartanian, Mr. David",male,22.0,2658,7.225,C
3.0,False,"Vendel, Mr. Olof Edvin",male,20.0,350416,7.8542,S
3.0,False,"Vestrom, Miss. Hulda Amanda Adolfina",female,14.0,350406,7.8542,S
3.0,False,"Vovk, Mr. Janko",male,22.0,349252,7.8958,S
3.0,False,"Waelens, Mr. Achille",male,22.0,345767,9.0,S
3.0,False,"Ware, Mr. Frederick",male,23.85928755725191,359309,8.05,S
3.0,False,"Warren, Mr. Charles William",male,23.85928755725191,C.A. 49867,7.55,S
3.0,False,"Webber, Mr. James",male,23.85928755725191,SOTON/OQ 3101316,8.05,S
3.0,False,"Wenzel, Mr. Linhart",male,32.5,345775,9.5,S
3.0,True,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",female,38.0,2688,7.2292,C
3.0,False,"Widegren, Mr. Carl/Charles Peter",male,51.0,347064,7.75,S
3.0,False,"Wiklund, Mr. Jakob Alfred",male,18.0,3101267,6.4958,S
3.0,False,"Wiklund, Mr. Karl Johan",male,21.0,3101266,6.4958,S
3.0,True,"Wilkes, Mrs. James (Ellen Needs)",female,47.0,363272,7.0,S
3.0,False,"Willer, Mr. Aaron (""Abi Weller"")",male,23.85928755725191,3410,8.7125,S
3.0,False,"Willey, Mr. Edward",male,23.85928755725191,S.O./P.P. 751,7.55,S
3.0,False,"Williams, Mr. Howard Hugh ""Harry""",male,23.85928755725191,A/5 2466,8.05,S
3.0,False,"Williams, Mr. Leslie",male,28.5,54636,16.1,S
3.0,False,"Windelov, Mr. Einar",male,21.0,SOTON/OQ 3101317,7.25,S
3.0,False,"Wirz, Mr. Albert",male,27.0,315154,8.6625,S
3.0,False,"Wiseman, Mr. Phillippe",male,23.85928755725191,A/4. 34244,7.25,S
3.0,False,"Wittevrongel, Mr. Camille",male,36.0,345771,9.5,S
3.0,False,"Yasbeck, Mr. Antoni",male,27.0,2659,14.4542,C
3.0,True,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,2659,14.4542,C
3.0,False,"Youseff, Mr. Gerious",male,45.5,2628,7.225,C
3.0,False,"Yousif, Mr. Wazli",male,23.85928755725191,2647,7.225,C
3.0,False,"Yousseff, Mr. Gerious",male,23.85928755725191,2627,14.4583,C
3.0,False,"Zabour, Miss. Hileni",female,14.5,2665,14.4542,C
3.0,False,"Zabour, Miss. Thamine",female,23.85928755725191,2665,14.4542,C
3.0,False,"Zakarian, Mr. Mapriededer",male,26.5,2656,7.225,C
3.0,False,"Zakarian, Mr. Ortin",male,27.0,2670,7.225,C
3.0,False,"Zimmerman, Mr. Leo",male,29.0,315082,7.875,S
,,,,23.85928755725191,,,
